Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	China	CHN	2431000000	936000000	307000000	450000000	395000000	218000000	233000000	145000000	182000000	2000000	2000000	2000000	2000000	3000000	3000000	3000000	3000000	75000000	86000000	12000000	7000000	2000000	15000000	27000000	73000000	115000000	17000000	53000000	71000000	110000000	214000000	392000000	1169000000	1187000000	274000000	680000000	1494000000	900000000	382000000	1785000000	2552000000	2850000000	2891000000	2373000000	3315000000	3607000000	2885000000	1677000000	1877000000	1392000000	1045000000	1113000000	1686000000	1388000000	1148000000	1142000000	991000000	1117000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Cuba	CUB	129000000	529000000	1288000000	298000000	246000000	130000000	232000000	162000000	155000000	155000000	155000000	162000000	462000000	430000000	418000000	200000000	317000000	615000000	509000000	416000000	353000000	976000000	981000000	775000000	423000000	352000000	281000000	73000000	167000000	94000000	169000000	159000000	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Czech Republic	CZE	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	1000000	25000000	6000000	0	1000000	14000000	65000000	48000000	97000000	7000000	594000000	45000000	10000000	23000000	6000000	13000000	71000000	22000000	15000000	..	0	..	..
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Egypt, Arab Rep.	EGY	143000000	548000000	690000000	741000000	847000000	954000000	1533000000	2297000000	1362000000	1326000000	1802000000	2050000000	3334000000	2593000000	1099000000	571000000	164000000	414000000	134000000	630000000	1004000000	1182000000	2492000000	1704000000	1500000000	968000000	1480000000	1643000000	419000000	295000000	562000000	890000000	978000000	1255000000	2020000000	1716000000	993000000	1050000000	469000000	514000000	837000000	847000000	719000000	630000000	654000000	780000000	705000000	690000000	333000000	159000000	686000000	630000000	281000000	675000000	380000000	1452000000	1711000000	2355000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Ethiopia	ETH	24000000	4000000	21000000	27000000	4000000	14000000	99000000	30000000	33000000	24000000	89000000	54000000	33000000	5000000	16000000	58000000	135000000	1096000000	982000000	113000000	367000000	365000000	558000000	407000000	360000000	334000000	435000000	326000000	230000000	47000000	3000000	80000000	..	..	..	..	..	69000000	211000000	155000000	140000000	..	20000000	174000000	239000000	..	..	..	..	..	54000000	76000000	193000000	153000000	33000000	10000000	5000000	1000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Finland	FIN	54000000	65000000	38000000	237000000	77000000	81000000	42000000	76000000	23000000	21000000	15000000	5000000	26000000	13000000	174000000	127000000	90000000	30000000	105000000	47000000	328000000	119000000	132000000	112000000	126000000	203000000	97000000	69000000	142000000	85000000	90000000	65000000	435000000	407000000	246000000	197000000	553000000	398000000	552000000	770000000	474000000	9000000	12000000	227000000	77000000	107000000	136000000	108000000	135000000	42000000	50000000	58000000	76000000	320000000	196000000	293000000	201000000	100000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	France	FRA	507000000	356000000	153000000	63000000	1185000000	255000000	76000000	93000000	113000000	101000000	124000000	141000000	93000000	116000000	52000000	45000000	233000000	250000000	278000000	64000000	70000000	101000000	137000000	103000000	68000000	15000000	96000000	84000000	137000000	107000000	60000000	944000000	420000000	91000000	75000000	97000000	64000000	223000000	174000000	110000000	107000000	66000000	43000000	57000000	93000000	2000000	67000000	74000000	5000000	76000000	103000000	33000000	91000000	107000000	17000000	42000000	45000000	65000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Germany	DEU	2018000000	1973000000	2466000000	3219000000	3710000000	3323000000	3211000000	1324000000	1198000000	1256000000	1475000000	2340000000	805000000	1709000000	2109000000	1813000000	1395000000	1049000000	709000000	77000000	237000000	352000000	526000000	468000000	374000000	111000000	311000000	321000000	430000000	708000000	716000000	694000000	685000000	535000000	423000000	228000000	246000000	61000000	543000000	129000000	113000000	133000000	71000000	64000000	239000000	204000000	416000000	82000000	293000000	339000000	283000000	99000000	142000000	113000000	108000000	95000000	61000000	65000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Greece	GRC	264000000	82000000	330000000	98000000	631000000	486000000	210000000	370000000	104000000	303000000	302000000	585000000	707000000	246000000	418000000	912000000	1298000000	991000000	1280000000	739000000	665000000	948000000	462000000	404000000	364000000	189000000	202000000	36000000	528000000	1216000000	903000000	484000000	2130000000	864000000	1182000000	874000000	382000000	812000000	1725000000	847000000	708000000	787000000	400000000	2178000000	1116000000	411000000	721000000	1713000000	499000000	1237000000	641000000	81000000	29000000	47000000	204000000	771000000	324000000	56000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Hungary	HUN	599000000	575000000	290000000	379000000	747000000	667000000	150000000	290000000	271000000	447000000	22000000	247000000	121000000	402000000	567000000	498000000	378000000	394000000	589000000	485000000	387000000	144000000	142000000	117000000	251000000	229000000	79000000	80000000	35000000	59000000	14000000	22000000	..	925000000	2000000	1000000	156000000	99000000	46000000	72000000	14000000	14000000	..	..	72000000	13000000	253000000	196000000	5000000	4000000	18000000	9000000	..	2000000	7000000	..	14000000	7000000
