Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Italy	ITA	1.01174E+11	1.11368E+11	1.29758E+11	1.559E+11	1.74504E+11	1.96403E+11	1.94509E+11	2.22867E+11	2.73597E+11	3.44481E+11	4.12234E+11	3.65155E+11	3.61067E+11	3.75273E+11	3.71203E+11	3.8218E+11	5.4217E+11	6.84892E+11	7.59663E+11	7.89128E+11	9.96402E+11	1.04844E+12	1.10462E+12	8.8835E+11	9.15783E+11	9.84913E+11	1.10588E+12	1.05314E+12	1.07496E+12	1.06306E+12	9.68549E+11	9.86138E+11	1.06854E+12	1.32306E+12	1.51958E+12	1.56574E+12	1.64461E+12	1.85595E+12	1.97779E+12	1.80659E+12	1.74826E+12	1.86493E+12	1.68812E+12	1.73221E+12	1.75666E+12	1.49028E+12	1.5316E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Japan	JPN	1.74497E+11	1.96537E+11	2.5931E+11	3.53835E+11	3.94066E+11	4.31836E+11	4.88412E+11	6.01843E+11	8.48776E+11	8.80831E+11	9.16672E+11	1.00399E+12	9.32737E+11	1.01443E+12	1.0793E+12	1.1567E+12	1.70708E+12	2.06361E+12	2.50426E+12	2.48913E+12	2.55271E+12	2.88215E+12	3.11192E+12	3.53863E+12	3.87155E+12	4.32851E+12	3.86397E+12	3.5118E+12	3.18067E+12	3.58618E+12	3.86258E+12	3.40409E+12	3.2434E+12	3.51985E+12	3.83783E+12	3.8001E+12	3.62333E+12	3.61936E+12	3.9655E+12	4.05848E+12	4.49102E+12	4.87067E+12	4.92685E+12	4.14033E+12	3.90613E+12	3.56781E+12	3.95179E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	South Korea	KOR	..	9299468530	10118038631	12810038532	18082066335	19846880575	27338171011	35086396672	47849978984	60907662409	58129534945	64287661648	68829040107	76810623551	85241959049	87348899070	1.00395E+11	1.278E+11	1.72471E+11	2.14064E+11	2.44896E+11	2.87025E+11	3.05356E+11	3.35792E+11	3.96768E+11	4.7539E+11	5.07519E+11	4.68089E+11	3.01806E+11	3.9596E+11	4.61516E+11	4.36704E+11	5.04093E+11	5.61339E+11	6.31604E+11	7.35863E+11	8.32691E+11	9.27659E+11	8.17859E+11	7.26096E+11	8.94748E+11	9.81749E+11	9.97917E+11	1.05993E+12	1.13908E+12	1.11628E+12	1.13623E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Mexico	MEX	31842709128	35216588791	40522900955	49765103357	64389607580	78227717315	78562078961	71641400789	89454210397	1.14691E+11	1.62945E+11	2.10715E+11	1.38627E+11	1.13734E+11	1.37929E+11	1.47567E+11	1.0166E+11	1.10473E+11	1.49711E+11	1.84952E+11	2.20406E+11	2.7158E+11	3.1484E+11	4.39556E+11	4.58786E+11	2.83652E+11	3.30881E+11	4.08996E+11	4.29314E+11	4.96708E+11	5.82597E+11	6.22825E+11	6.37271E+11	6.05976E+11	6.52694E+11	7.21258E+11	7.99104E+11	8.94538E+11	9.33871E+11	7.67717E+11	9.03218E+11	9.80607E+11	9.87091E+11	1.04215E+12	1.09002E+12	9.80506E+11	8.89096E+11
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Netherlands	NLD	33634901701	38865255935	47760614432	63703526003	74255605562	85719729627	94311900192	1.10021E+11	1.33722E+11	1.52942E+11	1.63638E+11	1.36163E+11	1.31801E+11	1.27185E+11	1.19514E+11	1.17121E+11	1.65325E+11	2.03673E+11	2.16355E+11	2.13509E+11	2.58064E+11	2.6691E+11	2.94323E+11	2.88584E+11	3.13617E+11	3.79103E+11	3.79133E+11	3.49645E+11	3.62753E+11	3.78113E+11	3.53507E+11	3.5359E+11	3.85797E+11	4.80671E+11	5.49489E+11	5.60785E+11	6.17919E+11	7.10554E+11	7.63777E+11	7.08197E+11	6.98334E+11	7.56027E+11	6.99344E+11	7.25501E+11	7.24637E+11	6.26803E+11	6.39221E+11
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Russia	RUS	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	..	2.46331E+11	2.24535E+11	1.9797E+11	1.91486E+11	2.31741E+11	2.53797E+11	1.72979E+11	1.40476E+11	1.86927E+11	2.28503E+11	2.59316E+11	3.20308E+11	4.53641E+11	5.79615E+11	7.61151E+11	1.03686E+12	1.30811E+12	9.60105E+11	1.21596E+12	1.63102E+12	1.74461E+12	1.81086E+12	1.621E+12	1.09765E+12	1.01541E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Saudi Arabia	SAU	3871179209	5082533713	6848993083	10167751371	30152490671	36245891742	51300211647	57955510735	62931799439	62485415611	1.02016E+11	1.31456E+11	1.26297E+11	1.09542E+11	1.01024E+11	99507466064	82318869236	79072158095	81003718654	85046139583	98427511190	1.09702E+11	1.15886E+11	1.12868E+11	1.12633E+11	1.19711E+11	1.28944E+11	1.36799E+11	1.24406E+11	1.37187E+11	1.52687E+11	1.519E+11	1.58571E+11	1.73365E+11	2.02834E+11	2.50011E+11	2.90209E+11	3.28391E+11	3.97692E+11	3.57091E+11	4.24598E+11	5.24088E+11	5.73316E+11	5.84162E+11	6.03057E+11	5.44593E+11	5.39678E+11
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Spain	ESP	35407826101	40404829278	51723061623	69194207448	85523052029	99990698320	1.02865E+11	1.14847E+11	1.39312E+11	1.85497E+11	1.99536E+11	1.7117E+11	1.64818E+11	1.42522E+11	1.43251E+11	1.51784E+11	2.13686E+11	2.72447E+11	3.21076E+11	3.56683E+11	4.62407E+11	4.98421E+11	5.44672E+11	4.52379E+11	4.50196E+11	5.29956E+11	5.49971E+11	5.0551E+11	5.31641E+11	5.45268E+11	5.12083E+11	5.33845E+11	5.99751E+11	7.72142E+11	9.04866E+11	9.69459E+11	1.05277E+12	1.21921E+12	1.3357E+12	1.22561E+12	1.17026E+12	1.20374E+12	1.08676E+12	1.11151E+12	1.12689E+12	9.84502E+11	1.01503E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Sweden	SWE	33474787671	36514972503	43015851355	52178893079	57533819882	72500383048	77852062742	81357858295	89586158652	1.05803E+11	1.22003E+11	1.10458E+11	96519022423	88152977397	92123348891	96109617999	1.27839E+11	1.5616E+11	1.75923E+11	1.84271E+11	2.19795E+11	2.28796E+11	2.33149E+11	1.71883E+11	1.89907E+11	2.23867E+11	2.43597E+11	2.23398E+11	2.26205E+11	2.29664E+11	2.19745E+11	2.01633E+11	2.21763E+11	2.85062E+11	3.25148E+11	3.33718E+11	3.6624E+11	4.275E+11	4.48928E+11	3.64982E+11	4.19112E+11	4.80703E+11	4.64165E+11	4.93776E+11	4.8955E+11	4.23646E+11	4.38975E+11
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	Switzerland	CHE	..	..	..	..	..	..	..	..	..	..	1.01773E+11	94038530884	95165063128	94758573647	91464854174	91946082867	1.30127E+11	1.61019E+11	1.74405E+11	1.65263E+11	2.08447E+11	2.10302E+11	2.1763E+11	2.13984E+11	2.35944E+11	2.81447E+11	2.7274E+11	2.43053E+11	2.51778E+11	2.48094E+11	2.34851E+11	2.31692E+11	2.45109E+11	2.99509E+11	3.34642E+11	3.56731E+11	3.73966E+11	3.84604E+11	4.03312E+11	4.35128E+11	4.97235E+11	5.63494E+11	5.44999E+11	5.60106E+11	5.64814E+11	5.53394E+11	5.30682E+11
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	UK	GBR	1.23831E+11	1.38997E+11	1.58617E+11	1.79023E+11	1.9079E+11	2.24326E+11	2.14771E+11	2.37854E+11	3.02083E+11	3.84726E+11	4.86658E+11	4.59284E+11	4.38914E+11	4.19193E+11	3.95247E+11	4.14829E+11	5.23047E+11	6.42355E+11	7.86307E+11	7.90518E+11	9.20422E+11	9.65962E+11	1.01454E+12	9.15283E+11	1.00631E+12	1.09827E+12	1.15749E+12	1.30637E+12	1.42398E+12	1.43008E+12	1.42112E+12	1.40256E+12	1.53519E+12	1.77254E+12	2.09135E+12	2.21115E+12	2.31999E+12	2.65503E+12	2.4805E+12	2.03938E+12	2.12326E+12	2.2753E+12	2.2741E+12	2.32786E+12	2.55117E+12	2.43879E+12	2.24121E+12
Adjusted net national income (current US$)	NY.ADJ.NNTY.CD	USA	USA	9.38892E+11	1.01204E+12	1.11713E+12	1.24825E+12	1.31283E+12	1.41649E+12	1.57802E+12	1.75735E+12	1.98704E+12	2.14992E+12	2.30588E+12	2.62823E+12	2.78666E+12	2.99092E+12	3.37104E+12	3.61341E+12	3.81767E+12	4.07211E+12	4.4541E+12	4.73716E+12	4.98129E+12	5.14505E+12	5.45532E+12	5.71097E+12	6.10198E+12	6.44369E+12	6.84782E+12	7.33809E+12	7.8315E+12	8.28648E+12	8.82987E+12	9.11483E+12	9.38858E+12	9.79897E+12	1.04381E+13	1.11298E+13	1.18968E+13	1.22174E+13	1.22643E+13	1.2072E+13	1.26803E+13	1.32793E+13	1.40019E+13	1.43776E+13	1.50699E+13	1.57204E+13	1.60326E+13
